"game_id","player_id","team_id","timeOnIce","assists","goals","pim","shots","saves","powerPlaySaves","shortHandedSaves","evenSaves","shortHandedShotsAgainst","evenShotsAgainst","powerPlayShotsAgainst","decision","savePercentage","powerPlaySavePercentage","evenStrengthSavePercentage"
"2010030184","8474765","18",794,0,0,0,9,9,1,0,8,0,8,1,"",100,100,100
"2010030185","8471469","18",3696,0,0,0,26,23,3,0,20,0,22,4,"W",88.4615384615385,75,90.9090909090909
"2010030185","8469548","24",3711,0,0,0,37,33,5,0,28,0,32,5,"L",89.1891891891892,100,87.5
"2010030186","8469548","24",3533,0,0,0,29,26,4,0,22,0,25,4,"L",89.6551724137931,100,88
"2010030186","8471469","18",3600,1,0,0,27,25,6,0,19,0,20,7,"W",92.5925925925926,85.7142857142857,95
"2011030171","8470645","16",4106,0,0,0,34,31,3,0,28,0,31,3,"L",91.1764705882353,100,90.3225806451613
"2011030171","8469608","27",4169,0,0,0,45,43,7,0,36,0,38,7,"W",95.5555555555556,100,94.7368421052632
"2011030172","8470645","16",4168,0,0,0,33,30,7,0,23,0,24,9,"W",90.9090909090909,77.7777777777778,95.8333333333333
"2011030172","8469608","27",4236,0,0,0,50,46,8,0,38,0,41,9,"L",92,88.8888888888889,92.6829268292683
"2011030173","8469608","27",4395,0,0,0,37,35,2,0,33,0,35,2,"W",94.5945945945946,100,94.2857142857143
"2011030173","8470645","16",4395,0,0,0,34,31,6,0,25,0,28,6,"L",91.1764705882353,100,89.2857142857143
"2011030174","8469608","27",3735,0,0,0,32,30,4,1,25,1,27,4,"W",93.75,100,92.5925925925926
"2011030174","8470645","16",3720,0,0,0,19,16,1,0,15,0,18,1,"L",84.2105263157895,100,83.3333333333333
"2011030175","8470645","16",3760,0,0,0,19,18,5,0,13,0,14,5,"W",94.7368421052632,100,92.8571428571429
"2011030175","8469608","27",3752,1,0,0,38,36,10,1,25,1,27,10,"L",94.7368421052632,100,92.5925925925926
"2011030176","8469608","27",3600,0,0,0,39,39,3,3,33,3,33,3,"W",100,100,100
"2011030176","8470645","16",3583,0,0,0,20,16,6,1,9,1,11,8,"L",80,75,81.8181818181818
"2012030111","8474690","2",2289,0,0,0,11,10,1,0,9,0,10,1,"",90.9090909090909,100,90
"2012030111","8460705","2",1311,0,0,0,15,11,5,0,6,0,8,7,"L",73.3333333333333,71.4285714285714,75
"2012030111","8470594","5",3590,0,0,0,26,26,6,1,19,1,19,6,"W",100,100,100
"2012030112","8460705","2",3600,0,0,0,33,30,9,0,21,0,23,10,"W",90.9090909090909,90,91.304347826087
"2012030112","8470594","5",3546,0,0,0,42,38,5,0,33,0,36,6,"L",90.4761904761905,83.3333333333333,91.6666666666667
"2012030113","8470594","5",4124,0,0,0,36,32,5,0,27,1,30,5,"W",88.8888888888889,100,90
"2012030113","8460705","2",4121,0,0,0,25,20,1,1,18,1,20,4,"L",80,25,90
"2012030114","8470594","5",3550,1,0,0,24,18,3,0,15,0,20,4,"L",75,75,75
"2012030114","8460705","2",3600,0,0,0,31,27,2,1,24,1,28,2,"W",87.0967741935484,100,85.7142857142857
"2012030115","8474690","2",857,0,0,0,4,4,4,0,0,0,0,4,"",100,100,NA
"2012030115","8460705","2",2743,0,0,0,27,23,2,0,21,0,24,3,"L",85.1851851851852,66.6666666666667,87.5
"2012030115","8460712","5",3586,0,0,0,31,31,4,0,27,0,27,4,"W",100,100,100
"2012030116","8460712","5",4069,0,0,0,38,35,6,1,28,1,31,6,"W",92.1052631578947,100,90.3225806451613
"2012030116","8460705","2",4069,0,0,0,21,17,0,0,17,0,21,0,"L",80.9523809523809,NA,80.9523809523809
"2012030131","8468685","3",3495,0,0,0,30,27,6,1,20,1,22,7,"L",90,85.7142857142857,90.9090909090909
"2012030131","8474651","15",3594,0,0,0,36,35,8,1,26,1,27,8,"W",97.2222222222222,100,96.2962962962963
"2012030132","8468685","3",4072,0,0,0,38,37,5,0,32,0,32,6,"L",97.3684210526316,83.3333333333333,100
"2012030132","8474651","15",4079,0,0,0,24,24,2,0,22,0,22,2,"W",100,100,100
"2012030133","8474651","15",3500,0,0,2,30,26,11,1,14,1,17,12,"L",86.6666666666667,91.6666666666667,82.3529411764706
"2012030133","8468685","3",3600,0,0,0,31,28,1,0,27,0,30,1,"W",90.3225806451613,100,90
"2012030134","8474651","15",3523,0,0,0,34,30,4,2,24,2,27,5,"L",88.2352941176471,80,88.8888888888889
"2012030134","8468685","3",3600,0,0,0,30,27,2,1,24,1,27,2,"W",90,100,88.8888888888889
"2012030135","8468685","3",4164,0,0,0,35,33,3,0,30,0,31,4,"L",94.2857142857143,75,96.7741935483871
"2012030135","8474651","15",4164,0,0,0,25,24,7,0,17,0,18,7,"W",96,100,94.4444444444444
"2012030136","8474651","15",3510,0,0,0,29,28,7,0,21,0,22,7,"L",96.551724137931,100,95.4545454545455
"2012030136","8468685","3",3600,0,0,0,27,27,0,0,27,0,27,0,"W",100,NA,100
"2012030137","8468685","3",3600,0,0,0,35,35,2,1,32,1,32,2,"W",100,100,100
"2012030137","8474651","15",3600,0,0,0,27,22,3,0,19,0,24,3,"L",81.4814814814815,100,79.1666666666667
"2010030321","8474550","28",3508,0,0,0,38,35,4,0,31,0,33,5,"L",92.1052631578947,80,93.9393939393939
"2010030321","8466141","23",3600,0,0,0,29,27,0,0,27,0,28,1,"W",93.1034482758621,0,96.4285714285714
"2010030322","8474550","28",3600,0,0,0,38,31,6,0,25,0,29,9,"L",81.5789473684211,66.6666666666667,86.2068965517241
"2010030322","8466141","23",3586,0,0,0,31,28,1,2,25,2,26,3,"W",90.3225806451613,33.3333333333333,96.1538461538462
"2010030323","8466141","23",3523,0,0,0,38,34,16,1,17,1,18,19,"L",89.4736842105263,84.2105263157895,94.4444444444444
"2010030323","8474550","28",3586,0,0,0,30,27,9,0,18,0,19,11,"W",90,81.8181818181818,94.7368421052632
"2010030324","8466141","23",3600,0,0,0,35,33,8,1,24,1,26,8,"W",94.2857142857143,100,92.3076923076923
"2010030324","8474550","28",3452,0,0,0,13,9,1,2,6,2,7,4,"L",69.2307692307692,25,85.7142857142857
"2010030325","8474550","28",5410,0,0,0,34,31,4,0,27,0,30,4,"L",91.1764705882353,100,90
"2010030325","8466141","23",5358,0,0,0,56,54,8,1,45,1,46,9,"W",96.4285714285714,88.8888888888889,97.8260869565217
"2011030151","8471734","26",3596,0,0,0,26,24,4,1,19,1,21,4,"W",92.3076923076923,100,90.4761904761905
"2011030151","8466141","23",3549,0,0,0,38,35,10,2,23,2,24,12,"L",92.1052631578947,83.3333333333333,95.8333333333333
"2011030152","8471734","26",3594,0,0,0,48,46,10,2,34,2,36,10,"W",95.8333333333333,100,94.4444444444444
"2011030152","8466141","23",3476,0,0,0,26,22,5,1,16,3,17,6,"L",84.6153846153846,83.3333333333333,94.1176470588235
"2011030153","8471239","23",3507,0,0,0,20,19,5,1,13,1,14,5,"L",95,100,92.8571428571429
"2011030153","8471734","26",3596,0,0,0,41,41,3,4,34,4,34,3,"W",100,100,100
"2011030154","8471239","23",3600,0,0,0,44,43,10,1,32,1,33,10,"W",97.7272727272727,100,96.969696969697
"2011030154","8471734","26",3477,0,0,0,30,27,7,0,20,0,21,9,"L",90,77.7777777777778,95.2380952380952
"2011030155","8471734","26",3867,0,0,0,27,26,3,1,22,1,22,4,"W",96.2962962962963,75,100
"2011030155","8471239","23",3863,0,0,0,37,35,3,0,32,0,34,3,"L",94.5945945945946,100,94.1176470588235
"2012030321","8471734","26",3600,0,0,0,36,34,5,1,28,1,30,5,"L",94.4444444444444,100,93.3333333333333
"2012030321","8470645","16",3600,0,0,0,22,21,3,0,18,0,19,3,"W",95.4545454545455,100,94.7368421052632
"2012030322","8471734","26",1760,0,0,0,17,13,2,0,11,0,14,3,"L",76.4705882352941,66.6666666666667,78.5714285714286
"2012030322","8473541","26",1795,0,0,0,9,9,2,1,6,1,6,2,"",100,100,100
"2012030322","8470645","16",3597,0,0,0,31,29,8,0,21,0,22,9,"W",93.5483870967742,88.8888888888889,95.4545454545455
"2012030323","8470645","16",3533,0,0,0,27,25,6,0,19,0,21,6,"L",92.5925925925926,100,90.4761904761905
"2012030323","8471734","26",3597,0,0,0,20,19,3,0,16,0,17,3,"W",95,100,94.1176470588235
"2012030324","8470645","16",3593,0,0,0,21,19,1,1,17,1,19,1,"W",90.4761904761905,100,89.4736842105263
"2012030324","8471734","26",3541,0,0,0,28,25,3,1,21,1,24,3,"L",89.2857142857143,100,87.5
"2012030325","8471734","26",5494,1,0,0,35,31,1,0,30,0,34,1,"L",88.5714285714286,100,88.2352941176471
"2012030325","8470645","16",5500,0,0,0,36,33,3,0,30,1,31,4,"W",91.6666666666667,75,96.7741935483871
"2010030411","8460703","6",3568,0,0,0,34,33,7,0,26,0,27,7,"L",97.0588235294118,100,96.2962962962963
"2010030411","8466141","23",3586,0,0,0,36,36,12,2,22,2,22,12,"W",100,100,100
"2010030412","8460703","6",3611,0,0,0,33,30,2,1,27,1,29,3,"L",90.9090909090909,66.6666666666667,93.1034482758621
"2010030412","8466141","23",3611,0,0,0,30,28,6,0,22,0,23,7,"W",93.3333333333333,85.7142857142857,95.6521739130435
"2010030413","8466141","23",3600,0,0,0,38,30,11,5,14,7,18,13,"L",78.9473684210526,84.6153846153846,77.7777777777778
"2010030413","8460703","6",3600,0,0,0,41,40,12,3,25,3,26,12,"W",97.5609756097561,100,96.1538461538462
"2010030414","8466141","23",2597,0,0,0,20,16,3,0,13,0,17,3,"L",80,100,76.4705882352941
"2010030414","8471239","23",945,0,0,0,9,9,0,1,8,1,8,0,"",100,NA,100
"2010030414","8460703","6",3600,0,0,2,38,38,4,1,33,1,33,4,"W",100,100,100
"2010030415","8460703","6",3528,0,0,0,25,24,5,2,17,2,18,5,"L",96,100,94.4444444444444
"2010030415","8466141","23",3600,0,0,0,31,31,7,0,24,0,24,7,"W",100,100,100
"2010030416","8466141","23",515,0,0,0,8,5,1,0,4,0,6,2,"L",62.5,50,66.6666666666667
"2010030416","8471239","23",2994,0,0,0,32,30,9,0,21,0,22,10,"",93.75,90,95.4545454545455
"2010030416","8460703","6",3525,0,0,0,38,36,11,0,25,0,26,12,"W",94.7368421052632,91.6666666666667,96.1538461538462
"2010030417","8460703","6",3600,0,0,0,37,37,2,0,35,0,35,2,"W",100,100,100
"2010030417","8466141","23",3575,0,0,0,20,17,1,1,15,2,17,1,"L",85,100,88.2352941176471
"2010030141","8460806","14",3537,0,0,0,39,37,10,0,27,0,29,10,"L",94.8717948717949,100,93.1034482758621
"2010030141","8470594","5",3595,0,0,0,32,32,3,1,28,1,28,3,"W",100,100,100
"2010030142","8460806","14",3600,0,0,0,36,35,8,0,27,0,28,8,"W",97.2222222222222,100,96.4285714285714
"2010030142","8470594","5",3552,0,0,0,20,16,1,2,13,2,15,3,"L",80,33.3333333333333,86.6666666666667
"2010030143","8470594","5",3600,0,0,0,27,25,5,0,20,0,20,7,"W",92.5925925925926,71.4285714285714,100
"2010030143","8460806","14",3526,0,0,0,30,27,5,0,22,0,25,5,"L",90,100,88
"2010030144","8470594","5",5018,0,0,0,31,29,3,0,26,0,28,3,"W",93.5483870967742,100,92.8571428571429
"2010030144","8460806","14",5018,0,0,0,53,50,4,1,45,1,47,5,"L",94.3396226415094,80,95.7446808510638
"2010030145","8460806","14",3600,0,0,0,33,31,6,1,24,1,26,6,"W",93.9393939393939,100,92.3076923076923
"2010030145","8462161","5",2069,0,0,2,11,7,3,0,4,0,4,7,"",63.6363636363636,42.8571428571429,100
"2010030145","8470594","5",1510,0,0,0,14,10,0,0,10,0,14,0,"L",71.4285714285714,NA,71.4285714285714
"2010030146","8470594","5",3530,0,0,0,21,17,4,0,13,0,17,4,"L",80.9523809523809,100,76.4705882352941
"2010030146","8460806","14",3564,0,0,0,29,27,8,0,19,0,21,8,"W",93.1034482758621,100,90.4761904761905
"2010030147","8460806","14",3600,0,0,0,36,36,9,1,26,1,26,9,"W",100,100,100
"2010030147","8470594","5",3507,0,0,0,23,22,4,0,18,0,19,4,"L",95.6521739130435,100,94.7368421052632
"2010030111","8468685","3",4704,0,0,0,33,31,4,0,27,0,29,4,"L",93.9393939393939,100,93.1034482758621
"2010030111","8473607","15",4704,0,0,0,25,24,1,0,23,0,24,1,"W",96,100,95.8333333333333
"2010030112","8468685","3",3466,0,0,0,18,16,2,1,13,1,14,3,"L",88.8888888888889,66.6666666666667,92.8571428571429
"2010030112","8473607","15",3600,0,0,0,22,22,2,1,19,1,19,2,"W",100,100,100
"2010030113","8473607","15",3491,0,0,0,35,32,9,1,22,1,24,10,"L",91.4285714285714,90,91.6666666666667
"2010030113","8468685","3",3600,0,0,0,25,23,3,0,20,0,21,4,"W",92,75,95.2380952380952
"2010030114","8473607","15",5556,0,0,0,39,36,4,1,31,1,34,4,"W",92.3076923076923,100,91.1764705882353
"2010030114","8468685","3",5556,0,0,0,53,49,5,1,43,1,47,5,"L",92.4528301886792,100,91.4893617021277
"2010030115","8468685","3",3409,0,0,0,27,24,2,1,21,1,23,3,"L",88.8888888888889,66.6666666666667,91.304347826087
"2010030115","8473607","15",3593,0,0,0,27,26,5,0,21,0,22,5,"W",96.2962962962963,100,95.4545454545455
"2012030211","8467950","9",3586,0,0,0,30,26,2,1,23,2,24,4,"L",86.6666666666667,50,95.8333333333333
"2012030211","8460712","5",3590,0,0,0,36,35,7,1,27,1,28,7,"W",97.2222222222222,100,96.4285714285714
"2012030212","8467950","9",1275,0,0,0,21,18,7,0,11,0,13,8,"",85.7142857142857,87.5,84.6153846153846
"2012030212","8475215","9",2283,0,0,0,21,20,3,0,17,0,18,3,"L",95.2380952380952,100,94.4444444444444
"2012030212","8460712","5",3600,0,0,0,22,19,1,2,16,2,18,2,"W",86.3636363636364,50,88.8888888888889
"2012030213","8460712","5",5259,0,0,0,48,46,2,2,42,3,43,2,"L",95.8333333333333,100,97.6744186046512
"2012030213","8467950","9",5256,0,0,0,50,49,12,0,37,0,38,12,"W",98,100,97.3684210526316
"2012030214","8460712","5",3600,0,0,0,33,30,5,0,25,1,26,6,"W",90.9090909090909,83.3333333333333,96.1538461538462
"2012030214","8467950","9",2919,0,0,0,38,32,3,0,29,1,33,4,"L",84.2105263157895,75,87.8787878787879
"2012030214","8475215","9",681,0,0,0,4,3,1,0,2,0,2,2,"",75,50,100
"2012030215","8467950","9",3600,0,0,0,33,27,10,0,17,0,22,11,"L",81.8181818181818,90.9090909090909,77.2727272727273
"2012030215","8460712","5",3595,0,0,0,31,29,9,0,20,0,22,9,"W",93.5483870967742,100,90.9090909090909
"2010030131","8471679","8",3600,0,0,0,31,31,5,0,26,0,26,5,"W",100,100,100
"2010030131","8460703","6",3595,0,0,0,20,18,3,1,14,1,16,3,"L",90,100,87.5
"2010030132","8471679","8",3599,0,0,0,35,34,5,1,28,1,29,5,"W",97.1428571428571,100,96.551724137931
"2010030132","8460703","6",3486,0,0,0,26,23,1,1,21,1,23,2,"L",88.4615384615385,50,91.304347826087
"2010030133","8460703","6",3600,0,0,0,36,34,2,1,31,1,33,2,"W",94.4444444444444,100,93.9393939393939
"2010030133","8471679","8",3560,0,0,0,24,21,3,1,17,1,20,3,"L",87.5,100,85
"2010030134","8460703","6",3719,0,0,0,38,34,2,0,32,0,35,3,"W",89.4736842105263,66.6666666666667,91.4285714285714
"2010030134","8471679","8",3719,0,0,0,35,30,0,0,30,0,35,0,"L",85.7142857142857,NA,85.7142857142857
"2010030135","8471679","8",5325,0,0,0,51,49,4,1,44,1,46,4,"L",96.078431372549,100,95.6521739130435
"2010030135","8460703","6",5340,0,0,0,45,44,1,1,42,1,43,1,"W",97.7777777777778,100,97.6744186046512
"2010030136","8460703","6",3546,0,0,0,27,25,9,0,16,0,16,11,"L",92.5925925925926,81.8181818181818,100
"2010030136","8471679","8",3600,0,0,0,32,31,2,2,27,2,28,2,"W",96.875,100,96.4285714285714
"2010030137","8471679","8",3926,0,0,0,34,30,2,0,28,0,32,2,"L",88.2352941176471,100,87.5
"2010030137","8460703","6",3943,0,0,0,37,34,2,1,31,2,31,4,"W",91.8918918918919,50,100
"2012030141","8473503","10",3600,0,0,0,40,36,13,1,22,1,25,14,"L",90,92.8571428571429,88
"2012030141","8471695","6",3600,0,0,0,20,19,3,0,16,0,16,4,"W",95,75,100
"2012030142","8473503","10",3600,0,0,0,41,39,0,4,35,4,37,0,"W",95.1219512195122,NA,94.5945945945946
"2012030142","8471695","6",3496,0,0,0,32,28,3,0,25,0,28,4,"L",87.5,75,89.2857142857143
"2012030143","8471695","6",3592,0,0,0,47,45,4,1,40,1,40,6,"W",95.7446808510638,66.6666666666667,100
"2012030143","8473503","10",3570,0,0,0,37,33,2,0,31,1,34,2,"L",89.1891891891892,100,91.1764705882353
"2012030144","8471695","6",4386,0,0,0,48,45,4,0,41,0,44,4,"W",93.75,100,93.1818181818182
"2012030144","8473503","10",4371,0,0,0,45,41,8,2,31,2,33,10,"L",91.1111111111111,80,93.9393939393939
"2012030145","8473503","10",3600,0,0,0,44,43,3,0,40,0,41,3,"W",97.7272727272727,100,97.5609756097561
"2012030145","8471695","6",3529,0,0,0,33,31,3,0,28,1,29,3,"L",93.9393939393939,100,96.551724137931
"2012030146","8471695","6",3503,0,0,0,26,24,3,0,21,0,23,3,"L",92.3076923076923,100,91.304347826087
"2012030146","8473503","10",3600,0,0,0,30,29,1,0,28,0,29,1,"W",96.6666666666667,100,96.551724137931
"2012030147","8473503","10",3965,0,0,0,35,30,0,0,30,0,35,0,"L",85.7142857142857,NA,85.7142857142857
"2012030147","8471695","6",3901,0,0,0,28,24,7,0,17,0,20,8,"W",85.7142857142857,87.5,85
"2011030111","8467950","9",3526,0,0,0,31,27,6,1,20,1,24,6,"L",87.0967741935484,100,83.3333333333333
"2011030111","8468685","3",3597,0,0,0,32,30,3,0,27,0,29,3,"W",93.75,100,93.1034482758621
"2011030112","8467950","9",3666,0,0,0,29,27,10,2,15,2,16,11,"W",93.1034482758621,90.9090909090909,93.75
"2011030112","8468685","3",3677,0,0,0,32,29,6,4,19,4,21,7,"L",90.625,85.7142857142857,90.4761904761905
"2011030113","8468685","3",3600,0,0,0,39,39,4,0,35,0,35,4,"W",100,100,100
"2011030113","8467950","9",3525,0,0,0,23,22,4,3,15,3,16,4,"L",95.6521739130435,100,93.75
"2011030114","8468685","3",3762,0,0,0,31,28,6,1,21,1,23,7,"L",90.3225806451613,85.7142857142857,91.304347826087
"2011030114","8467950","9",3762,0,0,0,33,31,10,0,21,0,21,12,"W",93.9393939393939,83.3333333333333,100
"2011030115","8467950","9",3598,0,0,0,41,41,7,4,30,4,30,7,"W",100,100,100
"2011030115","8468685","3",3539,0,0,0,29,28,3,3,22,3,23,3,"L",96.551724137931,100,95.6521739130435
"2011030116","8468685","3",3600,0,0,0,27,25,6,2,17,2,18,7,"W",92.5925925925926,85.7142857142857,94.4444444444444
"2011030116","8467950","9",3485,0,0,0,22,19,5,0,14,0,15,7,"L",86.3636363636364,71.4285714285714,93.3333333333333
"2011030117","8467950","9",3570,0,0,0,29,27,1,0,26,0,28,1,"L",93.1034482758621,100,92.8571428571429
"2011030117","8468685","3",3588,0,0,0,27,26,3,2,21,2,21,4,"W",96.2962962962963,75,100
"2011030131","8455710","1",3579,1,0,0,26,24,4,2,18,2,19,5,"W",92.3076923076923,80,94.7368421052632
"2011030131","8460535","13",3533,0,0,0,38,35,16,0,19,0,21,17,"L",92.1052631578947,94.1176470588235,90.4761904761905
"2011030132","8455710","1",3524,0,0,0,23,20,6,0,14,0,15,8,"L",86.9565217391304,75,93.3333333333333
"2011030132","8460535","13",3588,0,0,0,25,23,1,0,22,0,24,1,"W",92,100,91.6666666666667
"2011030133","8460535","13",376,0,0,0,6,3,1,0,2,0,4,2,"",50,50,50
"2011030133","8466339","13",3224,1,0,0,19,19,5,0,14,0,14,5,"W",100,100,100
"2011030133","8455710","1",1338,0,0,0,12,9,2,0,7,0,8,4,"",75,50,87.5
"2011030133","8460704","1",2180,0,0,0,14,13,3,0,10,0,10,4,"L",92.8571428571429,75,100
"2011030134","8466339","13",3600,0,0,0,27,23,4,2,17,2,19,6,"L",85.1851851851852,66.6666666666667,89.4736842105263
"2011030134","8455710","1",3600,1,0,0,26,26,7,1,18,1,18,7,"W",100,100,100
"2011030135","8455710","1",3501,0,0,0,32,30,5,2,23,2,24,6,"L",93.75,83.3333333333333,95.8333333333333
"2011030135","8460535","13",3596,0,0,0,30,30,6,1,23,1,23,6,"W",100,100,100
"2011030136","8466339","13",3939,0,0,0,42,39,5,0,34,0,36,6,"L",92.8571428571429,83.3333333333333,94.4444444444444
"2011030136","8455710","1",3939,0,0,0,16,14,0,1,13,1,15,0,"W",87.5,NA,86.6666666666667
"2011030137","8455710","1",5023,0,0,0,45,43,5,1,37,1,37,7,"W",95.5555555555556,71.4285714285714,100
"2011030137","8460535","13",5011,0,0,0,36,33,7,0,26,0,29,7,"L",91.6666666666667,100,89.6551724137931
"2011030211","8474651","15",3453,0,0,0,14,11,2,0,9,0,12,2,"L",78.5714285714286,100,75
"2011030211","8468685","3",3600,0,0,0,18,17,6,0,11,0,12,6,"W",94.4444444444444,100,91.6666666666667
"2011030212","8474651","15",3599,0,0,0,28,26,2,0,24,0,25,3,"W",92.8571428571429,66.6666666666667,96
"2011030212","8468685","3",3534,0,0,0,25,22,6,0,16,0,18,7,"L",88,85.7142857142857,88.8888888888889
"2011030213","8468685","3",6881,0,0,0,46,45,3,0,42,0,43,3,"W",97.8260869565217,100,97.6744186046512
"2011030213","8474651","15",6877,0,0,0,49,47,3,1,43,1,44,4,"L",95.9183673469388,75,97.7272727272727
"2011030214","8468685","3",3508,0,0,0,26,23,6,0,17,0,19,7,"L",88.4615384615385,85.7142857142857,89.4736842105263
"2011030214","8474651","15",3600,0,0,0,20,18,2,0,16,0,18,2,"W",90,100,88.8888888888889
"2011030215","8474651","15",3690,0,0,0,38,35,3,0,32,0,33,5,"L",92.1052631578947,60,96.969696969697
"2011030215","8468685","3",3616,0,0,0,18,16,5,1,10,1,11,6,"W",88.8888888888889,83.3333333333333,90.9090909090909
"2011030216","8468685","3",3462,0,0,0,23,21,1,3,17,3,18,2,"L",91.304347826087,50,94.4444444444444
"2011030216","8474651","15",3600,0,0,0,31,30,6,1,23,1,24,6,"W",96.7741935483871,100,95.8333333333333
"2011030217","8474651","15",3542,0,0,0,31,29,2,1,26,1,28,2,"L",93.5483870967742,100,92.8571428571429
"2011030217","8468685","3",3599,0,0,0,23,22,0,2,20,2,21,0,"W",95.6521739130435,NA,95.2380952380952
"2012030241","8474550","28",3488,0,0,0,20,18,0,0,18,0,20,0,"L",90,NA,90
"2012030241","8471734","26",3600,0,0,0,35,35,4,0,31,0,31,4,"W",100,100,100
"2012030242","8474550","28",3532,0,0,0,31,27,8,1,18,1,19,11,"L",87.0967741935484,72.7272727272727,94.7368421052632
"2012030242","8471734","26",3597,0,0,0,31,28,6,1,21,1,24,6,"W",90.3225806451613,100,87.5
"2012030243","8471734","26",3689,0,0,10,40,38,4,1,33,1,33,6,"L",95,66.6666666666667,100
"2012030243","8474550","28",3689,0,0,0,27,26,3,0,23,0,24,3,"W",96.2962962962963,100,95.8333333333333
"2012030244","8471734","26",3534,0,0,0,23,21,4,0,17,0,18,5,"L",91.304347826087,80,94.4444444444444
"2012030244","8474550","28",3598,0,0,0,23,22,1,1,20,1,20,2,"W",95.6521739130435,50,100
"2012030245","8474550","28",3491,0,0,0,28,26,2,2,22,2,24,2,"L",92.8571428571429,100,91.6666666666667
"2012030245","8471734","26",3600,0,0,0,24,24,4,1,19,1,19,4,"W",100,100,100
"2012030246","8471734","26",3504,0,0,0,26,24,4,0,20,0,21,5,"L",92.3076923076923,80,95.2380952380952
"2012030246","8474550","28",3600,1,0,0,25,24,3,0,21,0,22,3,"W",96,100,95.4545454545455
"2012030247","8474550","28",3503,0,0,0,18,16,2,0,14,0,15,3,"L",88.8888888888889,66.6666666666667,93.3333333333333
"2012030247","8471734","26",3600,0,0,2,26,25,1,0,24,0,25,1,"W",96.1538461538462,100,96
"2011030311","8455710","1",3521,0,0,0,27,25,5,4,16,4,17,6,"L",92.5925925925926,83.3333333333333,94.1176470588235
"2011030311","8468685","3",3600,0,0,0,21,21,2,5,14,5,14,2,"W",100,100,100
"2011030312","8455710","1",3600,0,0,0,25,23,5,0,18,0,18,7,"W",92,71.4285714285714,100
"2011030312","8468685","3",3531,0,0,0,27,24,4,1,19,1,21,5,"L",88.8888888888889,80,90.4761904761905
"2011030313","8468685","3",3600,0,0,0,36,36,6,0,30,0,30,6,"W",100,100,100
"2011030313","8455710","1",3577,0,0,0,21,19,1,4,14,4,15,2,"L",90.4761904761905,50,93.3333333333333
"2011030314","8468685","3",3538,0,0,0,29,26,9,0,17,0,19,10,"L",89.6551724137931,90,89.4736842105263
"2011030314","8455710","1",3599,1,0,0,29,28,4,1,23,1,24,4,"W",96.551724137931,100,95.8333333333333
"2011030315","8455710","1",3600,0,0,0,28,25,2,2,21,2,24,2,"W",89.2857142857143,100,87.5
"2011030315","8468685","3",3554,0,0,0,16,12,1,0,11,0,15,1,"L",75,100,73.3333333333333
"2011030316","8468685","3",3663,0,0,0,29,26,7,0,19,0,21,8,"L",89.6551724137931,87.5,90.4761904761905
"2011030316","8455710","1",3663,0,0,0,35,33,3,2,28,2,30,3,"W",94.2857142857143,100,93.3333333333333
"2011030141","8468524","4",3743,0,0,0,28,25,5,0,20,0,23,5,"W",89.2857142857143,100,86.9565217391304
"2011030141","8470594","5",3743,0,0,0,26,22,0,1,21,1,24,1,"L",84.6153846153846,0,87.5
"2011030142","8468524","4",3600,0,0,0,28,23,6,0,17,0,20,8,"W",82.1428571428571,75,85
"2011030142","8470594","5",3513,0,0,0,30,23,3,2,18,4,22,4,"L",76.6666666666667,75,81.8181818181818
